day,hour,time,obj_ht,energy_market,as_bess,as_hydro,startup_shutdown_cost,rough_zone_penalty,reg_adj_bess,reg_adj_hydro,energy_market_cum,as_bess_cum,as_hydro_cum,startup_shutdown_cost_cum,rough_zone_penalty_cum,reg_adj_bess_cum,reg_adj_hydro_cum,obj_cumulative
27,2,1,454.99493797660824,454.1105379766082,0.8844000000000001,0.0,0.0,0.0,0.0,0.0,306446.4272537386,7529.071943274797,0.0,0.0,0.0,0.0,0.0,313975.49919701344
27,3,1,414.56745192611254,412.04981972611256,2.517632200000001,0.0,0.0,0.0,0.0,0.0,306858.4770734647,7531.589575474797,0.0,0.0,0.0,0.0,0.0,314390.06664893957
27,4,1,395.6101201257042,388.2576138257042,7.3525063,0.0,0.0,0.0,0.0,0.0,307246.73468729045,7538.942081774797,0.0,0.0,0.0,0.0,0.0,314785.67676906526
27,5,1,493.4430456122084,485.2958456122084,8.147199999999998,0.0,0.0,0.0,0.0,0.0,307732.03053290263,7547.089281774797,0.0,0.0,0.0,0.0,0.0,315279.11981467745
27,6,1,451.63317640927085,445.95157640927084,5.681600000000002,0.0,0.0,0.0,0.0,0.0,308177.9821093119,7552.770881774797,0.0,0.0,0.0,0.0,0.0,315730.75299108675
27,7,1,520.9643167639499,511.1659285639499,9.7983882,0.0,0.0,0.0,0.0,0.0,308689.1480378759,7562.569269974797,0.0,0.0,0.0,0.0,0.0,316251.7173078507
27,8,1,571.8412055129584,569.1944341629584,2.6467713500000003,0.0,0.0,0.0,0.0,0.0,309258.3424720389,7565.216041324797,0.0,0.0,0.0,0.0,0.0,316823.55851336365
27,9,1,283.1131713918458,283.1131713918458,0.0,0.0,0.0,0.0,0.0,0.0,309541.4556434307,7565.216041324797,0.0,0.0,0.0,0.0,0.0,317106.6716847555
27,10,1,293.66628040673334,269.51994940673336,24.146331000000004,0.0,0.0,0.0,0.0,0.0,309810.97559283744,7589.3623723247965,0.0,0.0,0.0,0.0,0.0,317400.33796516224
27,11,1,148.6239090404,139.3792758404,9.244633199999999,0.0,0.0,0.0,0.0,0.0,309950.35486867785,7598.6070055247965,0.0,0.0,0.0,0.0,0.0,317548.96187420265
27,12,1,238.18011045735835,213.00421725735836,25.175893200000004,0.0,0.0,0.0,0.0,0.0,310163.3590859352,7623.782898724797,0.0,0.0,0.0,0.0,0.0,317787.14198466
27,13,1,152.5610866120625,150.8793866120625,1.6817,0.0,0.0,0.0,0.0,0.0,310314.23847254727,7625.464598724797,0.0,0.0,0.0,0.0,0.0,317939.70307127206
27,14,1,2.7323884,0.7759883999999999,1.9564000000000001,0.0,0.0,0.0,0.0,0.0,310315.01446094725,7627.420998724797,0.0,0.0,0.0,0.0,0.0,317942.43545967207
27,15,1,-1.8666353969657692,-15.932132121367488,14.065496724401719,0.0,0.0,0.0,0.0,0.0,310299.0823288259,7641.486495449199,0.0,0.0,0.0,0.0,0.0,317940.5688242751
27,16,1,140.69952010611252,139.3829701061125,1.3165499999999999,0.0,0.0,0.0,0.0,0.0,310438.465298932,7642.803045449198,0.0,0.0,0.0,0.0,0.0,318081.26834438124
27,17,1,474.95269120762794,474.8082496301379,0.14444157749007308,0.0,0.0,0.0,0.0,0.0,310913.27354856214,7642.947487026689,0.0,0.0,0.0,0.0,0.0,318556.2210355889
27,18,1,359.30457701124584,358.71162701124587,0.59295,0.0,0.0,0.0,0.0,0.0,311271.9851755734,7643.540437026689,0.0,0.0,0.0,0.0,0.0,318915.52561260015
27,19,1,379.03909373347926,378.4427937334793,0.5962999999999999,0.0,0.0,0.0,0.0,0.0,311650.4279693069,7644.136737026689,0.0,0.0,0.0,0.0,0.0,319294.5647063336
27,20,1,374.93651489672504,372.91311489672506,2.0234,0.0,0.0,0.0,0.0,0.0,312023.3410842036,7646.160137026689,0.0,0.0,0.0,0.0,0.0,319669.50122123037
27,21,1,403.9125304861458,399.7504134361458,4.162117049999999,0.0,0.0,0.0,0.0,0.0,312423.0914976398,7650.322254076689,0.0,0.0,0.0,0.0,0.0,320073.4137517165
27,22,1,397.0506692388958,394.5304843388958,2.5201849,0.0,0.0,0.0,0.0,0.0,312817.62198197865,7652.842438976689,0.0,0.0,0.0,0.0,0.0,320470.4644209554
27,23,1,581.5120859216668,581.2775859216667,0.23449999999999996,0.0,0.0,0.0,0.0,0.0,313398.89956790034,7653.076938976688,0.0,0.0,0.0,0.0,0.0,321051.97650687705
27,24,1,476.4364346101542,476.4364346101542,0.0,0.0,0.0,0.0,0.0,0.0,313875.3360025105,7653.076938976688,0.0,0.0,0.0,0.0,0.0,321528.4129414872
28,1,1,333.63047404420837,333.63047404420837,0.0,0.0,0.0,0.0,0.0,0.0,314208.9664765547,7653.076938976688,0.0,0.0,0.0,0.0,0.0,321862.0434155314
28,2,1,343.9763208087043,343.9763208087043,0.0,0.0,0.0,0.0,0.0,0.0,314552.9427973634,7653.076938976688,0.0,0.0,0.0,0.0,0.0,322206.0197363401
28,3,1,325.32848978014573,325.0247304778201,0.3037593023255808,0.0,0.0,0.0,0.0,0.0,314877.9675278412,7653.380698279014,0.0,0.0,0.0,0.0,0.0,322531.34822612023
28,4,1,265.6819628576125,265.63841285761254,0.04355000000000001,0.0,0.0,0.0,0.0,0.0,315143.6059406988,7653.424248279014,0.0,0.0,0.0,0.0,0.0,322797.03018897783
28,5,1,298.10885419673747,295.9849541967375,2.1239,0.0,0.0,0.0,0.0,0.0,315439.59089489555,7655.548148279014,0.0,0.0,0.0,0.0,0.0,323095.13904317457
28,6,1,313.29228018971673,311.1043348897167,2.1879453,0.0,0.0,0.0,0.0,0.0,315750.6952297853,7657.736093579014,0.0,0.0,0.0,0.0,0.0,323408.43132336426
28,7,1,389.73609574131075,376.33609574131077,13.4,0.0,0.0,0.0,0.0,0.0,316127.0313255266,7671.1360935790135,0.0,0.0,0.0,0.0,0.0,323798.1674191056
28,8,1,432.94200727747926,430.88772697747925,2.0542803000000003,0.0,0.0,0.0,0.0,0.0,316557.91905250406,7673.190373879013,0.0,0.0,0.0,0.0,0.0,324231.10942638305
28,9,1,167.0298110853125,165.4117610853125,1.6180499999999998,0.0,0.0,0.0,0.0,0.0,316723.3308135894,7674.808423879013,0.0,0.0,0.0,0.0,0.0,324398.13923746836
28,10,1,177.33221150180415,164.09318235180416,13.23902915,0.0,0.0,0.0,0.0,0.0,316887.4239959412,7688.047453029013,0.0,0.0,0.0,0.0,0.0,324575.47144897014
28,11,1,139.8214441551044,132.1393855223249,7.682058632779505,0.0,0.0,0.0,0.0,0.0,317019.5633814635,7695.7295116617925,0.0,0.0,0.0,0.0,0.0,324715.29289312527
28,12,1,138.01249654211665,123.19921529211665,14.813281250000003,0.0,0.0,0.0,0.0,0.0,317142.76259675564,7710.542792911792,0.0,0.0,0.0,0.0,0.0,324853.3053896674
28,13,1,203.46615852253336,191.07750007253335,12.38865845,0.0,0.0,0.0,0.0,0.0,317333.8400968282,7722.931451361792,0.0,0.0,0.0,0.0,0.0,325056.7715481899
28,14,1,171.05331966683752,171.05331966683752,0.0,0.0,0.0,0.0,0.0,0.0,317504.893416495,7722.931451361792,0.0,0.0,0.0,0.0,0.0,325227.82486785675
28,15,1,115.54378744277501,95.41455534277502,20.1292321,0.0,0.0,0.0,0.0,0.0,317600.30797183776,7743.060683461792,0.0,0.0,0.0,0.0,0.0,325343.36865529954
28,16,1,148.22119674113753,147.99890079113754,0.22229594999999996,0.0,0.0,0.0,0.0,0.0,317748.3068726289,7743.282979411792,0.0,0.0,0.0,0.0,0.0,325491.5898520407
28,17,1,411.64907865586673,389.6192776558667,22.029801000000006,0.0,0.0,0.0,0.0,0.0,318137.92615028477,7765.312780411792,0.0,0.0,0.0,0.0,0.0,325903.23893069656
28,18,1,352.15212582992507,351.60942582992504,0.5427,0.0,0.0,0.0,0.0,0.0,318489.53557611466,7765.855480411792,0.0,0.0,0.0,0.0,0.0,326255.3910565265
28,19,1,381.4220268335667,381.30142683356667,0.12059999999999998,0.0,0.0,0.0,0.0,0.0,318870.8370029482,7765.976080411792,0.0,0.0,0.0,0.0,0.0,326636.8130833601
28,20,1,391.4565447264292,385.37335342642916,6.0831913,0.0,0.0,0.0,0.0,0.0,319256.2103563746,7772.0592717117925,0.0,0.0,0.0,0.0,0.0,327028.26962808653
28,21,1,463.3179347241917,454.12148122419165,9.1964535,0.0,0.0,0.0,0.0,0.0,319710.3318375988,7781.255725211792,0.0,0.0,0.0,0.0,0.0,327491.58756281075
28,22,1,487.1581370978709,483.55074319787093,3.6073939000000004,0.0,0.0,0.0,0.0,0.0,320193.88258079666,7784.863119111792,0.0,0.0,0.0,0.0,0.0,327978.74569990864
28,23,1,440.78781277626246,434.5424814762625,6.2453313,0.0,0.0,0.0,0.0,0.0,320628.42506227293,7791.108450411792,0.0,0.0,0.0,0.0,0.0,328419.5335126849
28,24,1,285.038412200675,285.038412200675,0.0,0.0,0.0,0.0,0.0,0.0,320913.4634744736,7791.108450411792,0.0,0.0,0.0,0.0,0.0,328704.5719248856
29,1,1,480.6958228464609,480.07469333230387,0.6211295141569915,0.0,0.0,0.0,0.0,0.0,321393.53816780593,7791.729579925948,0.0,0.0,0.0,0.0,0.0,329185.26774773205
29,2,1,398.76511077830827,395.5591607783083,3.20595,0.0,0.0,0.0,0.0,0.0,321789.09732858423,7794.935529925948,0.0,0.0,0.0,0.0,0.0,329584.0328585104
29,3,1,452.0288205944416,449.1277205944416,2.9010999999999996,0.0,0.0,0.0,0.0,0.0,322238.2250491787,7797.836629925948,0.0,0.0,0.0,0.0,0.0,330036.0616791048
29,4,1,350.1360487389375,345.22099238893753,4.9150563499999995,0.0,0.0,0.0,0.0,0.0,322583.44604156766,7802.751686275948,0.0,0.0,0.0,0.0,0.0,330386.19772784377
29,5,1,362.9541971306167,357.7817971306167,5.172400000000002,0.0,0.0,0.0,0.0,0.0,322941.22783869825,7807.924086275948,0.0,0.0,0.0,0.0,0.0,330749.1519249744
29,6,1,414.55669197003755,406.46092452003757,8.095767450000002,0.0,0.0,0.0,0.0,0.0,323347.6887632183,7816.0198537259475,0.0,0.0,0.0,0.0,0.0,331163.70861694444
29,7,1,390.67590808815,382.60679993815,8.06910815,0.0,0.0,0.0,0.0,0.0,323730.2955631564,7824.0889618759475,0.0,0.0,0.0,0.0,0.0,331554.3845250326
29,8,1,320.2817894857542,311.6663599857542,8.6154295,0.0,0.0,0.0,0.0,0.0,324041.9619231422,7832.704391375947,0.0,0.0,0.0,0.0,0.0,331874.66631451837
29,9,1,345.972685906175,337.830507556175,8.142178349999998,0.0,0.0,0.0,0.0,0.0,324379.79243069835,7840.846569725947,0.0,0.0,0.0,0.0,0.0,332220.63900042453
29,10,1,268.06893061007924,268.06893061007924,0.0,0.0,0.0,0.0,0.0,0.0,324647.86136130843,7840.846569725947,0.0,0.0,0.0,0.0,0.0,332488.7079310346
29,11,1,259.2664272522083,257.9264272522083,1.34,0.0,0.0,0.0,0.0,0.0,324905.7877885606,7842.186569725947,0.0,0.0,0.0,0.0,0.0,332747.9743582868
29,12,1,176.516326002975,175.993726002975,0.5226,0.0,0.0,0.0,0.0,0.0,325081.7815145636,7842.7091697259475,0.0,0.0,0.0,0.0,0.0,332924.4906842898
29,13,1,217.93673556013255,216.87923152446464,1.0575040356679146,0.0,0.0,0.0,0.0,0.0,325298.6607460881,7843.7666737616155,0.0,0.0,0.0,0.0,0.0,333142.4274198499
29,14,1,138.431459078025,137.898809078025,0.5326500000000002,0.0,0.0,0.0,0.0,0.0,325436.5595551661,7844.299323761616,0.0,0.0,0.0,0.0,0.0,333280.85887892795
29,15,1,198.02255696218748,197.7579069621875,0.26465,0.0,0.0,0.0,0.0,0.0,325634.3174621283,7844.563973761616,0.0,0.0,0.0,0.0,0.0,333478.88143589016
29,16,1,306.09720048256673,305.5411004825667,0.5561,0.0,0.0,0.0,0.0,0.0,325939.85856261087,7845.1200737616155,0.0,0.0,0.0,0.0,0.0,333784.9786363727
29,17,1,965.7817465896666,961.5432930896666,4.238453500000001,0.0,0.0,0.0,0.0,0.0,326901.40185570053,7849.358527261616,0.0,0.0,0.0,0.0,0.0,334750.7603829624
29,18,1,477.09353297707924,471.2729783270792,5.820554650000001,0.0,0.0,0.0,0.0,0.0,327372.6748340276,7855.179081911616,0.0,0.0,0.0,0.0,0.0,335227.8539159395
29,19,1,566.6871882029394,566.5527252776506,0.13446292528884343,0.0,0.0,0.0,0.0,0.0,327939.22755930526,7855.313544836905,0.0,0.0,0.0,0.0,0.0,335794.54110414244
29,20,1,544.2999059381792,516.2186381381792,28.08126780000001,0.0,0.0,0.0,0.0,0.0,328455.44619744347,7883.394812636905,0.0,0.0,0.0,0.0,0.0,336338.8410100806
29,21,1,474.97909179510003,466.62963554510003,8.349456250000001,0.0,0.0,0.0,0.0,0.0,328922.07583298854,7891.744268886905,0.0,0.0,0.0,0.0,0.0,336813.8201018757
29,22,1,513.4846691635457,501.8860211135458,11.598648050000001,0.0,0.0,0.0,0.0,0.0,329423.9618541021,7903.342916936905,0.0,0.0,0.0,0.0,0.0,337327.3047710392
29,23,1,428.1527478177001,422.6495721677001,5.50317565,0.0,0.0,0.0,0.0,0.0,329846.6114262698,7908.846092586905,0.0,0.0,0.0,0.0,0.0,337755.4575188569
29,24,1,258.1609727436874,257.04877274368744,1.1122,0.0,0.0,0.0,0.0,0.0,330103.6601990135,7909.9582925869045,0.0,0.0,0.0,0.0,0.0,338013.6184916006
30,1,1,377.00672676600004,375.60977676600004,1.3969499999999997,0.0,0.0,0.0,0.0,0.0,330479.26997577946,7911.355242586905,0.0,0.0,0.0,0.0,0.0,338390.6252183666
30,2,1,342.3771295867708,337.0707295867708,5.306400000000001,0.0,0.0,0.0,0.0,0.0,330816.3407053662,7916.661642586905,0.0,0.0,0.0,0.0,0.0,338733.0023479534
30,3,1,352.6476223790293,352.3901477508261,0.25747462820321143,0.0,0.0,0.0,0.0,0.0,331168.7308531171,7916.919117215109,0.0,0.0,0.0,0.0,0.0,339085.6499703324
30,4,1,340.86070518718753,332.93797863718754,7.922726549999999,0.0,0.0,0.0,0.0,0.0,331501.66883175424,7924.841843765109,0.0,0.0,0.0,0.0,0.0,339426.5106755196
30,5,1,328.74834544461254,317.45058099461255,11.297764449999999,0.0,0.0,0.0,0.0,0.0,331819.11941274884,7936.139608215109,0.0,0.0,0.0,0.0,0.0,339755.2590209642
30,6,1,308.21871003635,306.24250148634997,1.97620855,0.0,0.0,0.0,0.0,0.0,332125.36191423517,7938.115816765108,0.0,0.0,0.0,0.0,0.0,340063.4777310006
30,7,1,439.4321776322166,433.06347923221665,6.3686983999999995,0.0,0.0,0.0,0.0,0.0,332558.42539346736,7944.484515165108,0.0,0.0,0.0,0.0,0.0,340502.9099086328
30,8,1,494.1090741669001,480.95197931690006,13.15709485,0.0,0.0,0.0,0.0,0.0,333039.37737278425,7957.641610015108,0.0,0.0,0.0,0.0,0.0,340997.0189827997
30,9,1,532.8133261589167,518.3610811089167,14.452245050000002,0.0,0.0,0.0,0.0,0.0,333557.73845389317,7972.093855065108,0.0,0.0,0.0,0.0,0.0,341529.83230895863
30,10,1,515.4996700382305,502.3208939882305,13.178776050000003,0.0,0.0,0.0,0.0,0.0,334060.0593478814,7985.272631115108,0.0,0.0,0.0,0.0,0.0,342045.33197899687
30,11,1,264.1512871260384,255.66441465510817,8.486872470930237,0.0,0.0,0.0,0.0,0.0,334315.72376253654,7993.759503586039,0.0,0.0,0.0,0.0,0.0,342309.48326612293
30,12,1,281.6982391353917,263.6628776353917,18.035361500000004,0.0,0.0,0.0,0.0,0.0,334579.3866401719,8011.794865086039,0.0,0.0,0.0,0.0,0.0,342591.1815052583
30,13,1,123.39481387440003,122.81861387440003,0.5762,0.0,0.0,0.0,0.0,0.0,334702.2052540463,8012.371065086039,0.0,0.0,0.0,0.0,0.0,342714.5763191327
30,14,1,224.15447111360004,201.18173556360003,22.972735550000003,0.0,0.0,0.0,0.0,0.0,334903.3869896099,8035.343800636039,0.0,0.0,0.0,0.0,0.0,342938.7307902463
30,15,1,256.9213903944917,234.2712799444917,22.650110450000003,0.0,0.0,0.0,0.0,0.0,335137.65826955443,8057.99391108604,0.0,0.0,0.0,0.0,0.0,343195.6521806408
30,16,1,244.95211843085838,228.00271973085836,16.949398700000003,0.0,0.0,0.0,0.0,0.0,335365.6609892853,8074.943309786039,0.0,0.0,0.0,0.0,0.0,343440.60429907165
30,17,1,310.3917919907249,310.0207660907249,0.3710259,0.0,0.0,0.0,0.0,0.0,335675.681755376,8075.314335686039,0.0,0.0,0.0,0.0,0.0,343750.9960910624
30,18,1,382.26539666387913,380.36594666387913,1.8994499999999999,0.0,0.0,0.0,0.0,0.0,336056.0477020399,8077.213785686039,0.0,0.0,0.0,0.0,0.0,344133.26148772624
30,19,1,439.24531568235415,435.06706503235415,4.17825065,0.0,0.0,0.0,0.0,0.0,336491.11476707226,8081.392036336039,0.0,0.0,0.0,0.0,0.0,344572.5068034086
30,20,1,512.3408781281042,506.94209182810425,5.3987863,0.0,0.0,0.0,0.0,0.0,336998.05685890035,8086.79082263604,0.0,0.0,0.0,0.0,0.0,345084.84768153675
30,21,1,2978.5248160561378,2978.5248160561378,0.0,0.0,0.0,0.0,0.0,0.0,339976.5816749565,8086.79082263604,0.0,0.0,0.0,0.0,0.0,348063.3724975929
30,22,1,589.3743339515124,588.7813839515125,0.5929500000000001,0.0,0.0,0.0,0.0,0.0,340565.36305890797,8087.38377263604,0.0,0.0,0.0,0.0,0.0,348652.7468315444
30,23,1,424.9510711378833,423.2779379105667,1.6731332273165744,0.0,0.0,0.0,0.0,0.0,340988.64099681855,8089.056905863356,0.0,0.0,0.0,0.0,0.0,349077.6979026823
30,24,1,484.74672482779437,482.21446380485025,2.5322610229441262,0.0,0.0,0.0,0.0,0.0,341470.8554606234,8091.5891668863005,0.0,0.0,0.0,0.0,0.0,349562.4446275101
31,1,1,312.8459318683376,312.30323186833755,0.5426999999999998,0.0,0.0,0.0,0.0,0.0,341783.1586924917,8092.1318668863005,0.0,0.0,0.0,0.0,0.0,349875.29055937845
31,2,1,372.1158942344918,360.7930885344918,11.322805700000002,0.0,0.0,0.0,0.0,0.0,342143.9517810262,8103.4546725863,0.0,0.0,0.0,0.0,0.0,350247.40645361296
31,3,1,330.1518369634668,316.86963971346677,13.282197250000001,0.0,0.0,0.0,0.0,0.0,342460.8214207397,8116.7368698363,0.0,0.0,0.0,0.0,0.0,350577.55829057645
31,4,1,351.57986890541247,346.8906863054125,4.6891826,0.0,0.0,0.0,0.0,0.0,342807.7121070451,8121.4260524363,0.0,0.0,0.0,0.0,0.0,350929.13815948187
31,5,1,291.1911219193625,290.8996719193625,0.29144999999999993,0.0,0.0,0.0,0.0,0.0,343098.61177896446,8121.7175024363,0.0,0.0,0.0,0.0,0.0,351220.32928140124
31,6,1,414.17334508268755,410.69622933268755,3.47711575,0.0,0.0,0.0,0.0,0.0,343509.3080082972,8125.1946181862995,0.0,0.0,0.0,0.0,0.0,351634.5026264839
31,7,1,511.8745839887791,503.68718398877905,8.1874,0.0,0.0,0.0,0.0,0.0,344012.995192286,8133.382018186299,0.0,0.0,0.0,0.0,0.0,352146.3772104727
31,8,1,428.6988115990833,415.6180665990833,13.080745,0.0,0.0,0.0,0.0,0.0,344428.61325888505,8146.4627631862995,0.0,0.0,0.0,0.0,0.0,352575.0760220718
31,9,1,279.813319216675,262.81765366667497,16.995665550000002,0.0,0.0,0.0,0.0,0.0,344691.4309125517,8163.4584287362995,0.0,0.0,0.0,0.0,0.0,352854.8893412885
31,10,1,244.53233489957913,217.82066434957912,26.71167055,0.0,0.0,0.0,0.0,0.0,344909.2515769013,8190.1700992863,0.0,0.0,0.0,0.0,0.0,353099.42167618807
31,11,1,122.61368050837383,96.94076074093196,25.67291976744187,0.0,0.0,0.0,0.0,0.0,345006.19233764225,8215.843019053742,0.0,0.0,0.0,0.0,0.0,353222.03535669646
31,12,1,318.41802278215005,269.74216433215,48.67585845,0.0,0.0,0.0,0.0,0.0,345275.9345019744,8264.518877503742,0.0,0.0,0.0,0.0,0.0,353540.4533794786
31,13,1,251.22213659260416,214.08872659260416,37.133410000000005,0.0,0.0,0.0,0.0,0.0,345490.023228567,8301.652287503743,0.0,0.0,0.0,0.0,0.0,353791.6755160712
31,14,1,262.6318107719334,230.95183562193336,31.67997515,0.0,0.0,0.0,0.0,0.0,345720.9750641889,8333.332262653743,0.0,0.0,0.0,0.0,0.0,354054.30732684315
31,15,1,314.5453481614666,287.9580262614666,26.58732190000001,0.0,0.0,0.0,0.0,0.0,346008.93309045036,8359.919584553743,0.0,0.0,0.0,0.0,0.0,354368.85267500463
31,16,1,258.52926075380003,257.9262607538,0.6030000000000002,0.0,0.0,0.0,0.0,0.0,346266.8593512042,8360.522584553742,0.0,0.0,0.0,0.0,0.0,354627.38193575846
31,17,1,745.8665085518124,745.8665085518124,0.0,0.0,0.0,0.0,0.0,0.0,347012.725859756,8360.522584553742,0.0,0.0,0.0,0.0,0.0,355373.2484443103
31,18,1,452.0056295264791,449.6417958264791,2.3638337,0.0,0.0,0.0,0.0,0.0,347462.3676555825,8362.886418253742,0.0,0.0,0.0,0.0,0.0,355825.2540738367
31,19,1,631.8870736948328,631.852078421582,0.03499527325081074,0.0,0.0,0.0,0.0,0.0,348094.21973400406,8362.921413526992,0.0,0.0,0.0,0.0,0.0,356457.14114753157
31,20,1,537.4536938712625,535.0550938712626,2.3986,0.0,0.0,0.0,0.0,0.0,348629.2748278753,8365.320013526993,0.0,0.0,0.0,0.0,0.0,356994.59484140284
31,21,1,706.5428516415041,706.5428516415041,0.0,0.0,0.0,0.0,0.0,0.0,349335.8176795168,8365.320013526993,0.0,0.0,0.0,0.0,0.0,357701.1376930443
31,22,1,503.25876417815823,501.4374931281582,1.8212710500000002,0.0,0.0,0.0,0.0,0.0,349837.255172645,8367.141284576992,0.0,0.0,0.0,0.0,0.0,358204.39645722246
31,23,1,388.3989530152207,388.1295506896393,0.26940232558139543,0.0,0.0,0.0,0.0,0.0,350225.38472333463,8367.410686902573,0.0,0.0,0.0,0.0,0.0,358592.7954102377
31,24,1,367.8862247114417,367.3672110204417,0.5190136910000002,0.0,0.0,0.0,0.0,0.0,350592.75193435507,8367.929700593573,0.0,0.0,0.0,0.0,0.0,358960.6816349491
32,1,1,285.6573601767001,283.27238127670006,2.3849789,0.0,0.0,0.0,0.0,0.0,350876.0243156318,8370.314679493573,0.0,0.0,0.0,0.0,0.0,359246.3389951258
32,2,1,323.8313576591334,320.5349576591334,3.2964000000000007,0.0,0.0,0.0,0.0,0.0,351196.5592732909,8373.611079493572,0.0,0.0,0.0,0.0,0.0,359570.1703527849
32,3,1,312.5418599708417,305.9892599708417,6.5526,0.0,0.0,0.0,0.0,0.0,351502.54853326175,8380.163679493573,0.0,0.0,0.0,0.0,0.0,359882.71221275575
32,4,1,336.32357223370417,330.10742948370415,6.216142750000001,0.0,0.0,0.0,0.0,0.0,351832.6559627455,8386.379822243573,0.0,0.0,0.0,0.0,0.0,360219.0357849895
32,5,1,310.78064824302504,306.20763359302504,4.57301465,0.0,0.0,0.0,0.0,0.0,352138.8635963385,8390.952836893572,0.0,0.0,0.0,0.0,0.0,360529.8164332325
32,6,1,357.63687665211256,356.29017665211256,1.3467000000000002,0.0,0.0,0.0,0.0,0.0,352495.1537729906,8392.299536893572,0.0,0.0,0.0,0.0,0.0,360887.45330988464
32,7,1,406.42133052463475,405.39306185511504,1.0282686695197436,0.0,0.0,0.0,0.0,0.0,352900.54683484574,8393.32780556309,0.0,0.0,0.0,0.0,0.0,361293.87464040925
32,8,1,345.8751488484549,343.5546931125291,2.3204557359258073,0.0,0.0,0.0,0.0,0.0,353244.1015279583,8395.648261299017,0.0,0.0,0.0,0.0,0.0,361639.7497892577
32,9,1,196.5206636594875,194.0483636594875,2.472300000000001,0.0,0.0,0.0,0.0,0.0,353438.14989161777,8398.120561299016,0.0,0.0,0.0,0.0,0.0,361836.2704529172
32,10,1,241.35376620555002,239.95681620555,1.3969499999999997,0.0,0.0,0.0,0.0,0.0,353678.1067078233,8399.517511299016,0.0,0.0,0.0,0.0,0.0,362077.62421912275
32,11,1,283.5320466654666,282.8017466654666,0.7303,0.0,0.0,0.0,0.0,0.0,353960.90845448873,8400.247811299016,0.0,0.0,0.0,0.0,0.0,362361.15626578825
32,12,1,274.1127781663416,268.24041576634164,5.872362400000001,0.0,0.0,0.0,0.0,0.0,354229.1488702551,8406.120173699015,0.0,0.0,0.0,0.0,0.0,362635.2690439546
32,13,1,292.32465596324164,268.0557652132416,24.268890750000004,0.0,0.0,0.0,0.0,0.0,354497.20463546837,8430.389064449015,0.0,0.0,0.0,0.0,0.0,362927.59369991784
32,14,1,299.87433511455,277.93110816455,21.94322695,0.0,0.0,0.0,0.0,0.0,354775.1357436329,8452.332291399014,0.0,0.0,0.0,0.0,0.0,363227.4680350324
32,15,1,315.29612327660834,296.6617717266083,18.63435155,0.0,0.0,0.0,0.0,0.0,355071.79751535953,8470.966642949013,0.0,0.0,0.0,0.0,0.0,363542.764158309
32,16,1,343.49938035862925,323.14906500862924,20.35031535,0.0,0.0,0.0,0.0,0.0,355394.94658036815,8491.316958299014,0.0,0.0,0.0,0.0,0.0,363886.2635386676
32,17,1,396.3061220925749,393.76643349257495,2.5396885999999994,0.0,0.0,0.0,0.0,0.0,355788.71301386075,8493.856646899014,0.0,0.0,0.0,0.0,0.0,364282.5696607602
32,18,1,415.4929013582042,415.3723013582042,0.12059999999999998,0.0,0.0,0.0,0.0,0.0,356204.08531521895,8493.977246899014,0.0,0.0,0.0,0.0,0.0,364698.0625621184
32,19,1,598.6014937197458,597.5361937197458,1.0653000000000004,0.0,0.0,0.0,0.0,0.0,356801.6215089387,8495.042546899014,0.0,0.0,0.0,0.0,0.0,365296.66405583813
32,20,1,419.3919476811583,419.1808976811583,0.21105000000000004,0.0,0.0,0.0,0.0,0.0,357220.8024066199,8495.253596899014,0.0,0.0,0.0,0.0,0.0,365716.0560035193
32,21,1,462.46318952306996,460.75560632831014,1.7075831947598124,0.0,0.0,0.0,0.0,0.0,357681.5580129482,8496.961180093775,0.0,0.0,0.0,0.0,0.0,366178.51919304236
32,22,1,510.7473493554876,510.2566149574876,0.49073439799999974,0.0,0.0,0.0,0.0,0.0,358191.81462790567,8497.451914491774,0.0,0.0,0.0,0.0,0.0,366689.26654239785
32,23,1,439.8645172545626,433.5179255045626,6.346591750000001,0.0,0.0,0.0,0.0,0.0,358625.3325534102,8503.798506241774,0.0,0.0,0.0,0.0,0.0,367129.1310596524
32,24,1,326.37991130962496,319.666511309625,6.713399999999999,0.0,0.0,0.0,0.0,0.0,358944.9990647198,8510.511906241774,0.0,0.0,0.0,0.0,0.0,367455.51097096206
33,1,1,377.0709355462542,362.5846209962542,14.48631455,0.0,0.0,0.0,0.0,0.0,359307.5836857161,8524.998220791775,0.0,0.0,0.0,0.0,0.0,367832.5819065083
33,2,1,412.28569875630006,400.65605650630005,11.629642250000003,0.0,0.0,0.0,0.0,0.0,359708.2397422224,8536.627863041775,0.0,0.0,0.0,0.0,0.0,368244.8676052646
33,3,1,357.922489362325,344.522489362325,13.4,0.0,0.0,0.0,0.0,0.0,360052.76223158475,8550.027863041774,0.0,0.0,0.0,0.0,0.0,368602.7900946269
33,4,1,354.49562254818335,341.09562254818337,13.4,0.0,0.0,0.0,0.0,0.0,360393.85785413295,8563.427863041774,0.0,0.0,0.0,0.0,0.0,368957.28571717505
33,5,1,304.35797572196253,300.51217572196254,3.8457999999999997,0.0,0.0,0.0,0.0,0.0,360694.37002985494,8567.273663041773,0.0,0.0,0.0,0.0,0.0,369261.643692897
